TeamId,TeamName,SubmissionDate,Score
3342527,mkachala,"2019-08-13 08:46:23",-1.62312
3243311,bye,"2019-08-13 08:50:39",-1.90773
3526785,"SIDDHARTH M","2019-08-13 08:51:36",-1.65267
3228072,"Fool's Gold","2019-08-13 09:01:23",-1.62551
3516346,"ofek darhi","2019-08-13 09:06:57",-0.50605
3280107,jinjingxu,"2019-08-13 09:14:15",-1.86937
3498166,VEnder,"2019-08-13 09:16:06",-1.67970
3534290,TNT,"2019-08-13 09:18:26",-1.73113
3530466,"Emil Savalanlı","2019-08-13 09:19:17",-1.67974
3300541,Aicanghai_Smile,"2019-08-13 09:22:27",-1.72041
3238735,cinco,"2019-08-13 09:25:18",-1.79484
3250956,Transformers,"2019-08-13 09:26:43",-1.95723
3250956,Transformers,"2019-08-13 09:34:21",-1.95804
3238506,"The ARMADA","2019-08-13 09:38:32",-1.68255
3438034,tomo20180402,"2019-08-13 09:42:54",-1.56611
3229435,"Iakov Aizenberg","2019-08-13 09:46:07",-0.45360
3236617,"Venki & Anand","2019-08-13 09:52:03",-1.75962
3521871,ObkNik,"2019-08-13 09:58:49",-1.51596
3236538,Marek,"2019-08-13 09:59:39",-1.67970
3360554,dn,"2019-08-13 10:23:36",-1.84440
3392587,itsyaboy,"2019-08-13 10:38:33",-1.68101
3257296,"Thomas Nelson","2019-08-13 10:56:31",-1.71327
3229503,"Balaji Venkateswaran","2019-08-13 10:58:24",-1.48168
3257296,"Thomas Nelson","2019-08-13 10:58:30",-1.71476
3523388,Maxibox,"2019-08-13 11:08:24",0.84902
3340569,RamkiRajapandian,"2019-08-13 11:16:16",-1.38264
3337009,"Nikita Zhidkov","2019-08-13 11:27:00",-0.30418
3229619,mandarinente,"2019-08-13 11:32:53",-1.94046
3233831,"Mykhailo Nedodai","2019-08-13 11:33:08",0.69372
3307052,"Mohamed Atyya","2019-08-13 11:33:29",0.39679
3228573,Silver-Top,"2019-08-13 11:36:32",-1.67678
3324403,tasv,"2019-08-13 11:40:11",-1.67795
3246600,"Bibin Paul","2019-08-13 11:40:13",-1.65267
3324403,tasv,"2019-08-13 11:43:58",-1.67926
3232173,"Puck Wang","2019-08-13 11:44:57",-1.72371
3254852,Tkd123,"2019-08-13 11:46:11",-0.09804
3324403,tasv,"2019-08-13 11:48:39",-1.67967
3227961,Tom57,"2019-08-13 11:56:46",-1.67970
3325132,GorakGarak,"2019-08-13 11:59:15",-1.87341
3325132,GorakGarak,"2019-08-13 12:00:06",-1.87672
3530455,"Ivan Aristov","2019-08-13 12:02:40",-1.48168
3456025,"Rapids.ai - Clara","2019-08-13 12:11:34",-2.22144
3290714,XY,"2019-08-13 12:19:28",-2.04389
3361271,SimonChen,"2019-08-13 12:19:50",-1.95621
3236998,"Paulo Pinto","2019-08-13 12:23:47",-1.70851
3229002,"Molecular Regressor","2019-08-13 12:39:28",-1.83123
3523820,"[ods.ai] Anton Bazdyrev","2019-08-13 12:41:29",-1.70173
3351452,SongYing,"2019-08-13 12:48:29",-1.68255
3231360,0x0x,"2019-08-13 12:51:36",-1.32784
3505098,harveensingh,"2019-08-13 12:56:11",1.18651
3433248,takuya,"2019-08-13 13:03:17",-1.48168
3228514,"Leonardo Ferreira ","2019-08-13 13:06:45",-1.67970
3250852,"ML for CHAMPS","2019-08-13 13:12:45",-1.79515
3522884,"Quang Anh","2019-08-13 13:13:58",0.91069
3239602,kojimar,"2019-08-13 13:14:27",-1.65267
3229559,resory,"2019-08-13 13:18:46",1.41811
3235617,ChemKr,"2019-08-13 13:19:15",-1.31346
3349961,"daniel party","2019-08-13 13:28:13",-1.37838
3324061,liangShanNO1,"2019-08-13 13:32:24",-1.57915
3326540,"Pritesh Shrivastava","2019-08-13 13:32:40",-1.68024
3522884,"Quang Anh","2019-08-13 13:33:46",0.90201
3324061,liangShanNO1,"2019-08-13 13:41:07",-1.65281
3291337,PenghaoWang_supersaiyan,"2019-08-13 13:46:18",-1.48173
3326540,"Pritesh Shrivastava","2019-08-13 13:49:32",-1.68790
3262105,yasser.abbass,"2019-08-13 13:51:58",-1.72605
3291337,PenghaoWang_supersaiyan,"2019-08-13 13:58:27",-1.64868
3516903,"Joe K","2019-08-13 13:59:31",-1.17668
3516903,"Joe K","2019-08-13 14:01:57",-1.67970
3463885,"6 CHAMPionS","2019-08-13 14:02:24",-1.69486
3308724,"Bra & Ket","2019-08-13 14:04:10",-2.76036
3238511,Aindriú,"2019-08-13 14:07:26",-1.74826
3241039,georgos,"2019-08-13 14:07:37",0.92059
3391117,maoxia,"2019-08-13 14:11:13",-1.48159
3238511,Aindriú,"2019-08-13 14:11:40",-1.75245
3245331,horohoro,"2019-08-13 14:16:36",-1.66484
3239602,kojimar,"2019-08-13 14:19:56",-1.66007
3239602,kojimar,"2019-08-13 14:21:25",-1.68255
3305192,Peppermint,"2019-08-13 14:24:40",-1.76417
3275537,hedingkun,"2019-08-13 14:25:03",-1.68008
3252897,"Marco Gorelli","2019-08-13 14:25:36",-1.59274
3252295,"Stephen Foster","2019-08-13 14:28:04",-1.77027
3252295,"Stephen Foster","2019-08-13 14:29:21",-1.77385
3268976,"Ahmed Mohy","2019-08-13 14:30:41",-1.71204
3238544,monsoon,"2019-08-13 14:37:28",-1.65042
3356648,[Deleted],"2019-08-13 14:39:13",-1.65422
3522884,"Quang Anh","2019-08-13 14:41:23",0.90026
3234040,"S.P.Q.R [ods.ai]","2019-08-13 14:43:57",-0.66995
3231727,Elahi,"2019-08-13 14:46:57",-1.83412
3340054,"Shuki Goto","2019-08-13 14:53:41",-1.67963
3337990,CHAMPs,"2019-08-13 15:00:44",-0.84982
3237331,"Ryoji Nomura","2019-08-13 15:04:51",-1.70142
3521871,ObkNik,"2019-08-13 15:07:59",-1.55180
3277055,Donchanin,"2019-08-13 15:09:21",-1.70314
3259001,sweet,"2019-08-13 15:09:29",-2.17929
3527175,"Yuki Hama","2019-08-13 15:16:23",-0.63855
3428652,"Sam Ellick","2019-08-13 15:27:16",-1.75822
3428652,"Sam Ellick","2019-08-13 15:28:38",-1.76472
3428652,"Sam Ellick","2019-08-13 15:30:49",-1.76813
3270756,dynamic24,"2019-08-13 15:31:47",-0.70696
3234419,"Riza Isik","2019-08-13 15:33:05",-1.75013
3351143,KJB,"2019-08-13 15:34:24",-1.70316
3360391,"Vladimir Boichenko","2019-08-13 15:36:02",-1.78484
3379614,JuntaroMatsumoto,"2019-08-13 15:39:59",-1.13299
3307052,"Mohamed Atyya","2019-08-13 15:46:17",0.39044
3522884,"Quang Anh","2019-08-13 15:55:17",0.86053
3532420,master,"2019-08-13 15:55:30",-1.59378
3228072,"Fool's Gold","2019-08-13 15:55:52",-1.64361
3264621,ST,"2019-08-13 15:57:25",0.18985
3233660,"Data O Plomo","2019-08-13 15:59:59",-1.91861
3311282,"Jorge Palma","2019-08-13 16:10:33",-1.73836
3532472,drsh1,"2019-08-13 16:13:53",-1.65267
3522884,"Quang Anh","2019-08-13 16:17:30",0.83662
3272897,firstbloodY,"2019-08-13 16:30:08",-1.75274
3470871,bananas,"2019-08-13 16:31:54",-1.62156
3470871,bananas,"2019-08-13 16:35:07",-1.68273
3229154,"yuting Chen","2019-08-13 16:35:18",-1.65267
3231129,lukaszl,"2019-08-13 16:37:20",-1.81879
3438034,tomo20180402,"2019-08-13 16:44:17",-1.56613
3230495,"ML kick-off","2019-08-13 17:19:10",-2.12207
3230495,"ML kick-off","2019-08-13 17:20:24",-2.12822
3242583,Vadym,"2019-08-13 17:20:53",-1.83639
3564806,dashapyly,"2019-08-13 17:27:49",-0.01176
3508515,"A goofy team","2019-08-13 17:28:19",-1.30265
3236395,"Vicens Gaitan No QM9","2019-08-13 17:38:27",-2.13160
3232953,[Deleted],"2019-08-13 17:54:04",-1.65267
3400703,Anto,"2019-08-13 17:55:57",-1.54122
3400703,Anto,"2019-08-13 18:00:27",-1.59984
3277967,"Ivan Panshin","2019-08-13 18:08:58",-1.73349
3232280,"Dennis Cartin","2019-08-13 18:11:39",0.62632
3280027,"Team Team","2019-08-13 18:17:57",1.22665
3235639,Scirpus,"2019-08-13 18:22:56",-1.82485
3244803,"Sambit Behura","2019-08-13 18:24:13",-1.65267
3477311,Ruslan,"2019-08-13 18:55:59",-1.51567
3230518,Glimmung,"2019-08-13 19:04:17",0.12414
3268976,"Ahmed Mohy","2019-08-13 19:07:17",-1.72694
3268328,"Deep Overflow","2019-08-13 19:16:05",-1.68791
3250261,Ilia,"2019-08-13 19:32:50",-1.65267
3233831,"Mykhailo Nedodai","2019-08-13 19:35:29",0.67874
3282252,"Jan Bre","2019-08-13 19:40:57",-1.45681
3292732,hjuinj,"2019-08-13 19:46:19",-1.71814
3313115,"Adel Valiullin","2019-08-13 19:50:10",-1.63852
3445062,"Nico Odulio","2019-08-13 19:54:20",-1.74002
3282252,"Jan Bre","2019-08-13 20:04:54",-1.64614
3282252,"Jan Bre","2019-08-13 20:15:21",-1.69348
3252897,"Marco Gorelli","2019-08-13 20:34:18",-1.61374
3233427,"Jaime Badiola","2019-08-13 20:37:31",-1.50393
3528129,"Jie L.","2019-08-13 20:43:11",1.99898
3381868,ICMSE,"2019-08-13 20:47:49",-0.72564
3235675,Leonid,"2019-08-13 20:54:18",-0.88202
3511815,おかか,"2019-08-13 20:55:03",-1.94499
3272958,"MPZRT Datalab","2019-08-13 21:02:47",-1.75080
3347289,"[ods.ai] il_buono","2019-08-13 21:03:12",-1.92820
3564806,dashapyly,"2019-08-13 21:05:59",-0.07355
3337009,"Nikita Zhidkov","2019-08-13 21:06:18",-0.48815
3564806,dashapyly,"2019-08-13 21:06:48",-0.12083
3347289,"[ods.ai] il_buono","2019-08-13 21:06:53",-1.93484
3564806,dashapyly,"2019-08-13 21:07:38",-0.18287
3270496,MartinChobanyan,"2019-08-13 21:08:40",-1.12626
3319448,"[ods.ai] Feature Engineered - No GNN","2019-08-13 21:08:48",-2.16358
3347289,"[ods.ai] il_buono","2019-08-13 21:09:26",-1.93752
3319448,"[ods.ai] Feature Engineered - No GNN","2019-08-13 21:11:44",-2.16595
3330641,SJohnson,"2019-08-13 21:14:55",0.85500
3270496,MartinChobanyan,"2019-08-13 21:26:14",-1.23347
3332704,KongliangYu,"2019-08-13 21:31:27",-1.87933
3410846,CeeJay333,"2019-08-13 21:34:29",1.10620
3272958,"MPZRT Datalab","2019-08-13 21:37:41",-1.75304
3237042,"Anoop Ayyappan Pillai","2019-08-13 21:43:19",-1.62917
3490302,poyo,"2019-08-13 21:46:05",-0.83330
3529029,"Bruce Tilton","2019-08-13 21:52:49",-1.68255
3533112,"Delun Chen","2019-08-13 21:56:39",-1.65267
3259578,"Raju Kumar Mishra","2019-08-13 22:00:42",-0.01082
3435967,jemiam,"2019-08-13 22:30:13",-1.61126
3250304,Helgi,"2019-08-13 22:30:17",-1.91645
3451647,Pravin,"2019-08-13 22:31:35",0.53424
3460367,"Anastasiya Perevoznikova","2019-08-13 22:31:52",1.21543
3245331,horohoro,"2019-08-13 22:33:39",-1.70098
3295487,12345,"2019-08-13 22:44:06",-1.77381
3295487,12345,"2019-08-13 22:47:05",-1.78328
3460367,"Anastasiya Perevoznikova","2019-08-13 22:48:58",1.18214
3242583,Vadym,"2019-08-13 22:50:30",-1.87221
3403663,Germanpotato,"2019-08-13 22:58:26",-1.63040
3249036,"One Old Dog","2019-08-13 23:01:31",-1.40839
3447699,"YaGana Sheriff-Hussaini","2019-08-13 23:07:34",-1.81274
3249036,"One Old Dog","2019-08-13 23:20:24",-1.40847
3313609,webbees,"2019-08-13 23:31:35",0.66851
3479642,jelly,"2019-08-13 23:43:27",-1.66776
3456025,"Rapids.ai - Clara","2019-08-13 23:52:13",-2.23069
3294659,UpUpUp,"2019-08-13 23:55:28",-2.01141
3400703,Anto,"2019-08-14 00:00:25",-1.60636
3320511,kawanot,"2019-08-14 00:01:41",-1.60028
3400703,Anto,"2019-08-14 00:03:03",-1.61595
3258900,"Dorn's Cafe","2019-08-14 00:05:39",-0.97722
3400703,Anto,"2019-08-14 00:06:23",-1.62045
3255564,believemetoo,"2019-08-14 00:21:06",-1.72395
3274358,MoleculesLearning,"2019-08-14 00:23:30",-1.94946
3229729,"Jaechang Lim","2019-08-14 00:23:46",-2.95032
3294593,"Marine Classic","2019-08-14 00:25:44",-1.58191
3249374,PrasunMishra,"2019-08-14 00:26:06",-1.70438
3255564,believemetoo,"2019-08-14 00:27:39",-1.73763
3237291,CHIMPS,"2019-08-14 00:33:09",-2.10636
3522884,"Quang Anh","2019-08-14 00:36:57",0.80787
3463885,"6 CHAMPionS","2019-08-14 00:37:14",-1.77716
3400928,tknr,"2019-08-14 00:39:02",-1.67342
3237291,CHIMPS,"2019-08-14 00:39:30",-2.10695
3441393,Kernel_Master,"2019-08-14 00:42:24",-1.79077
3533434,"Rodrigo Biasuz","2019-08-14 00:42:52",-1.65289
3273456,Squid,"2019-08-14 00:49:10",-2.79267
3293356,pcanthony,"2019-08-14 01:02:02",-0.74138
3228654,fkubota,"2019-08-14 01:08:04",-1.04119
3229559,resory,"2019-08-14 01:09:03",1.15686
3296921,Ashesh.,"2019-08-14 01:12:26",-2.03630
3275287,Educk,"2019-08-14 01:23:30",-0.86897
3229619,mandarinente,"2019-08-14 01:26:51",-1.94440
3338759,"Alamjeet Singh","2019-08-14 01:30:56",-2.09967
3280550,"Mike Zhu","2019-08-14 01:32:23",-1.73543
3379614,JuntaroMatsumoto,"2019-08-14 01:39:17",-1.22533
3228343,"TeraFlops on C480 ML M5","2019-08-14 01:42:34",-1.59279
3249024,TY.Yang,"2019-08-14 01:43:22",-1.80143
3311696,kamesato,"2019-08-14 01:43:36",-1.14047
3246193,ManojPrabhakar,"2019-08-14 01:48:02",-1.63690
3238319,"J arrive paaaas","2019-08-14 01:56:09",-2.07297
3250956,Transformers,"2019-08-14 01:59:51",-1.95888
3250956,Transformers,"2019-08-14 02:04:49",-1.96054
3228447,"[ka.kr] Solve chem. together","2019-08-14 02:21:28",-2.79361
3249024,TY.Yang,"2019-08-14 02:21:44",-1.80158
3254065,Ziteng,"2019-08-14 02:28:36",-1.81299
3402174,"Matheus Frota","2019-08-14 02:31:27",0.57538
3270496,MartinChobanyan,"2019-08-14 02:34:24",-1.24644
3254065,Ziteng,"2019-08-14 02:41:07",-1.82344
3334090,Xiao-Chuan,"2019-08-14 02:53:00",-1.64106
3234457,[Deleted],"2019-08-14 03:09:00",-1.72448
3395990,aragon66,"2019-08-14 03:10:08",-1.48154
3311249,songkai_quantum,"2019-08-14 03:10:27",-1.91783
3234457,[Deleted],"2019-08-14 03:16:56",-1.73078
3234457,[Deleted],"2019-08-14 03:18:12",-1.73185
3229619,mandarinente,"2019-08-14 03:20:19",-1.94483
3501611,"Boon Yew","2019-08-14 03:39:09",0.84128
3393320,ueonofei,"2019-08-14 03:40:36",-1.79543
3227726,"Vlad Balanda","2019-08-14 03:41:11",-0.61225
3393320,ueonofei,"2019-08-14 03:42:38",-1.80416
3335562,yeonmin,"2019-08-14 03:44:30",-1.78177
3228447,"[ka.kr] Solve chem. together","2019-08-14 03:44:47",-2.80495
3323042,CesareGao,"2019-08-14 03:49:56",0.74409
3287428,Koozyt_Hiperdyne,"2019-08-14 03:54:38",-1.61651
3501611,"Boon Yew","2019-08-14 04:03:10",0.79032
3254109,ISU_PTC1,"2019-08-14 04:03:31",-1.79573
3439649,Morphy,"2019-08-14 04:06:20",-1.80226
3228899,"Sean Gilbert","2019-08-14 04:06:50",0.43069
3235960,"Junsu Ha","2019-08-14 04:17:25",2.12416
3230767,"Naruhiko Nakanishi","2019-08-14 04:21:56",-1.67973
3235960,"Junsu Ha","2019-08-14 04:27:53",1.99883
3235960,"Junsu Ha","2019-08-14 04:29:05",1.98347
3227947,BNake,"2019-08-14 04:32:40",-1.65267
3262105,yasser.abbass,"2019-08-14 04:51:20",-1.73492
3308083,"Chen Peng","2019-08-14 04:51:28",-1.63071
3382122,KamalPangeni,"2019-08-14 05:01:35",0.18861
3230090,Ubique,"2019-08-14 05:01:51",-2.01978
3445062,"Nico Odulio","2019-08-14 05:10:28",-1.74386
3259578,"Raju Kumar Mishra","2019-08-14 05:18:04",-0.01900
3325380,asteriam,"2019-08-14 05:31:54",-1.75089
3325380,asteriam,"2019-08-14 05:41:21",-1.75736
3325380,asteriam,"2019-08-14 05:49:19",-1.75949
3268328,"Deep Overflow","2019-08-14 05:49:21",-1.69082
3268328,"Deep Overflow","2019-08-14 05:51:54",-1.72936
3325380,asteriam,"2019-08-14 06:03:17",-1.76232
3470871,bananas,"2019-08-14 06:04:02",-1.69502
3287428,Koozyt_Hiperdyne,"2019-08-14 06:04:38",-1.62989
3470871,bananas,"2019-08-14 06:09:20",-1.72639
3327391,rpeer,"2019-08-14 06:09:46",0.93659
3240951,"Alex Klein","2019-08-14 06:10:11",-0.55013
3232192,"Sanyam Lakhanpal","2019-08-14 06:23:46",-1.30271
3254133,💩unko💩,"2019-08-14 06:24:02",-1.51366
3283882,x_kaggle_research,"2019-08-14 06:35:16",-1.67534
3524688,U.M.A,"2019-08-14 06:39:22",1.15400
3283882,x_kaggle_research,"2019-08-14 06:45:13",-1.68169
3534532,"Samson Qian","2019-08-14 06:47:40",-1.65267
3283882,x_kaggle_research,"2019-08-14 06:47:41",-1.68371
3245253,kur0cky,"2019-08-14 07:09:24",-1.68192
3523388,Maxibox,"2019-08-14 07:13:57",0.37613
3258697,"Mike G","2019-08-14 07:19:47",-1.74027
3256887,"Andre Cpc","2019-08-14 07:29:11",-1.70638
3524688,U.M.A,"2019-08-14 07:38:08",0.65948
3422447,ume08,"2019-08-14 07:39:32",-1.65267
3256887,"Andre Cpc","2019-08-14 07:42:09",-1.70675
3451647,Pravin,"2019-08-14 07:47:59",0.22671
3237042,"Anoop Ayyappan Pillai","2019-08-14 07:52:38",-1.62992
3243801,FabienDaniel,"2019-08-14 07:53:18",-1.80351
3526496,三星卡萨丁,"2019-08-14 07:53:20",-1.51319
3524688,U.M.A,"2019-08-14 08:03:59",0.65678
3422447,ume08,"2019-08-14 08:05:03",-1.66008
3461434,bububu,"2019-08-14 08:05:18",2.82736
3501611,"Boon Yew","2019-08-14 08:10:13",0.62538
3350605,Laggg,"2019-08-14 08:10:44",-1.76916
3229416,chemistry,"2019-08-14 08:12:07",-1.84533
3229037,"Arunkumar Venkataramanan","2019-08-14 08:13:25",-1.65267
3229037,"Arunkumar Venkataramanan","2019-08-14 08:15:49",-1.66007
3229037,"Arunkumar Venkataramanan","2019-08-14 08:19:28",-1.68255
3350605,Laggg,"2019-08-14 08:19:29",-1.76952
3227687,Mike,"2019-08-14 08:24:19",-2.29840
3330608,prakhar,"2019-08-14 08:30:21",1.23849
3324973,Xuwenting,"2019-08-14 08:33:22",-1.61374
3254133,💩unko💩,"2019-08-14 08:36:07",-1.61688
3517891,bluekeroro,"2019-08-14 08:38:13",-1.65267
3228291,"🥋 Justin Faler 🦄","2019-08-14 08:43:21",-1.65267
3232001,"Gideon Vos","2019-08-14 08:43:59",-1.71662
3260796,skyneteyes,"2019-08-14 08:45:47",-1.76414
3260796,skyneteyes,"2019-08-14 08:47:35",-1.77762
3471434,"Alexander Kovalev","2019-08-14 08:52:10",-1.70009
3232001,"Gideon Vos","2019-08-14 08:54:21",-1.73166
3228291,"🥋 Justin Faler 🦄","2019-08-14 08:59:00",-1.68255
3232001,"Gideon Vos","2019-08-14 09:03:33",-1.73368
3264621,ST,"2019-08-14 09:04:55",-1.65267
3520562,CV_qishao,"2019-08-14 09:11:24",-1.61651
3234145,"[ods.ai] bobbqe","2019-08-14 09:11:55",-1.83178
3232875,"dan1234 [ods.ai]","2019-08-14 09:13:26",-1.53087
3289120,junior,"2019-08-14 09:16:20",-1.68255
3280550,"Mike Zhu","2019-08-14 09:18:03",-1.74561
3229024,-,"2019-08-14 09:24:32",-2.54060
3325132,GorakGarak,"2019-08-14 09:29:23",-1.88349
3325132,GorakGarak,"2019-08-14 09:31:38",-1.88485
3305260,Kaggle50%,"2019-08-14 09:32:48",-1.76671
3275537,hedingkun,"2019-08-14 09:37:41",-1.68896
3322139,elmo,"2019-08-14 09:47:01",1.09640
3477311,Ruslan,"2019-08-14 09:51:35",-1.57557
3308575,trying,"2019-08-14 10:01:30",-1.70808
3235617,ChemKr,"2019-08-14 10:02:18",-1.61793
3298198,RandomGuy,"2019-08-14 10:05:27",-1.75452
3359214,linkedin.com/in/philipphil,"2019-08-14 10:06:43",-1.68246
3298198,RandomGuy,"2019-08-14 10:08:01",-1.75872
3321449,Beer_n_Chill,"2019-08-14 10:08:50",0.77784
3253163,"[ods.ai] belgraviton","2019-08-14 10:10:08",-1.48293
3298198,RandomGuy,"2019-08-14 10:18:29",-1.75924
3325436,Amumu,"2019-08-14 10:24:20",0.16613
3230818,"Veerala Hari Krishna","2019-08-14 10:34:44",-1.68255
3230524,SeeMolecular,"2019-08-14 10:56:56",-1.68255
3268976,"Ahmed Mohy","2019-08-14 11:02:30",-1.75111
3338759,"Alamjeet Singh","2019-08-14 11:02:47",-2.11827
3308575,trying,"2019-08-14 11:13:16",-1.72640
3237291,CHIMPS,"2019-08-14 11:14:51",-2.10771
3308575,trying,"2019-08-14 11:18:49",-1.72960
3360919,kyonkyoco,"2019-08-14 11:20:37",-1.86596
3300541,Aicanghai_Smile,"2019-08-14 11:31:54",-1.81333
3505098,harveensingh,"2019-08-14 11:33:12",1.18444
3300541,Aicanghai_Smile,"2019-08-14 11:35:38",-1.82319
3281209,ShB,"2019-08-14 11:38:04",-1.71288
3524808,annabaydina,"2019-08-14 11:47:04",-1.68255
3499233,"Irina Petrova","2019-08-14 11:57:37",2.04350
3288951,arnab,"2019-08-14 11:58:04",-1.49214
3231360,0x0x,"2019-08-14 12:06:26",-1.54631
3274309,Ayla,"2019-08-14 12:18:41",-1.21250
3295478,diCELLa,"2019-08-14 12:27:42",-1.72474
3295478,diCELLa,"2019-08-14 12:36:10",-1.73684
3295478,diCELLa,"2019-08-14 12:37:21",-1.74287
3515555,"Wei Hao Khoong","2019-08-14 12:43:55",-1.68255
3252295,"Stephen Foster","2019-08-14 12:52:02",-1.78130
3266721,Hugues,"2019-08-14 13:00:34",-1.91899
3227796,"Josh Mitton","2019-08-14 13:08:42",-1.61653
3313711,"Olga Ivanova ","2019-08-14 13:09:08",-1.68255
3234457,[Deleted],"2019-08-14 13:16:30",-1.73761
3349961,"daniel party","2019-08-14 13:17:43",-1.39463
3504970,nigehan,"2019-08-14 13:19:24",0.42489
3456025,"Rapids.ai - Clara","2019-08-14 13:21:18",-2.23788
3231129,lukaszl,"2019-08-14 13:28:35",-1.82129
3236682,"canorbal & shakhrayv [ods.ai]","2019-08-14 13:31:07",-1.67976
3240522,"Siddharth NCL","2019-08-14 13:31:12",0.77134
3232192,"Sanyam Lakhanpal","2019-08-14 13:34:48",-1.61533
3237042,"Anoop Ayyappan Pillai","2019-08-14 13:42:32",-1.65663
3499233,"Irina Petrova","2019-08-14 13:46:34",0.54346
3342621,"[ods.ai] GuineaPigAndGoose","2019-08-14 13:49:15",-1.48578
3235696,"Ihor Shylo","2019-08-14 13:51:11",-1.85670
3433382,"Tetsu Yamamoto","2019-08-14 14:04:37",-1.70504
3498722,DavidGbodiOdaibo,"2019-08-14 14:20:07",-1.65267
3308724,"Bra & Ket","2019-08-14 14:36:42",-2.77299
3308328,化学何もわからない,"2019-08-14 14:37:07",-1.61634
3245457,"Heng Zheng","2019-08-14 14:37:41",-1.94747
3532694,nakul91,"2019-08-14 14:38:37",-1.59289
3295487,12345,"2019-08-14 14:38:38",-1.78364
3501611,"Boon Yew","2019-08-14 14:43:48",0.09037
3268976,"Ahmed Mohy","2019-08-14 14:44:05",-1.82517
3251377,"🤖 Quantum Uncertainty 🤖","2019-08-14 14:46:29",-3.11590
3227796,"Josh Mitton","2019-08-14 14:49:42",-1.66005
3470871,bananas,"2019-08-14 14:51:28",-1.82084
3251377,"🤖 Quantum Uncertainty 🤖","2019-08-14 14:58:14",-3.11601
3231727,Elahi,"2019-08-14 15:05:50",-1.91606
3254978,"Flavien Gelineau","2019-08-14 15:11:10",-1.80712
3367065,"Thian Liang","2019-08-14 15:14:40",-1.32666
3230301,"Mathurin Aché","2019-08-14 15:19:29",-1.70237
3231727,Elahi,"2019-08-14 15:19:32",-1.94328
3245457,"Heng Zheng","2019-08-14 15:21:11",-1.96024
3526608,Takahiro,"2019-08-14 15:27:04",-0.92823
3499233,"Irina Petrova","2019-08-14 15:30:09",0.54313
3523820,"[ods.ai] Anton Bazdyrev","2019-08-14 15:30:48",-1.72142
3522884,"Quang Anh","2019-08-14 15:34:48",0.75054
3252897,"Marco Gorelli","2019-08-14 15:38:42",-1.61886
3328320,Dean,"2019-08-14 15:38:54",1.91664
3523820,"[ods.ai] Anton Bazdyrev","2019-08-14 15:40:43",-1.75011
3328320,Dean,"2019-08-14 15:41:12",1.81639
3328320,Dean,"2019-08-14 15:43:00",-1.65267
3328320,Dean,"2019-08-14 15:45:11",-1.66007
3328320,Dean,"2019-08-14 15:46:29",-1.68255
3523820,"[ods.ai] Anton Bazdyrev","2019-08-14 15:47:36",-1.75035
3522884,"Quang Anh","2019-08-14 15:48:51",0.71042
3230301,"Mathurin Aché","2019-08-14 15:49:00",-1.75578
3332704,KongliangYu,"2019-08-14 15:49:50",-1.90025
3311696,kamesato,"2019-08-14 15:54:51",-1.48168
3451647,Pravin,"2019-08-14 15:58:02",-0.01855
3522884,"Quang Anh","2019-08-14 16:01:56",0.68645
3528238,"Steve Jenkins","2019-08-14 16:06:38",-1.72057
3236682,"canorbal & shakhrayv [ods.ai]","2019-08-14 16:15:53",-1.70911
3522884,"Quang Anh","2019-08-14 16:16:03",0.67130
3535153,Bo1Yuan,"2019-08-14 16:16:16",-1.65267
3533434,"Rodrigo Biasuz","2019-08-14 16:24:59",-1.67111
3272897,firstbloodY,"2019-08-14 16:25:21",-1.77342
3227796,"Josh Mitton","2019-08-14 16:34:22",-1.66131
3250304,Helgi,"2019-08-14 16:39:41",-1.91692
3272897,firstbloodY,"2019-08-14 16:42:05",-1.77687
3235617,ChemKr,"2019-08-14 16:43:10",-1.66577
3253044,"Misuk Kim","2019-08-14 17:05:11",-1.48838
3234275,"Alex Stasiuk","2019-08-14 17:12:42",-1.65351
3231796,pao&hinokky&nyanp&Shun_PI&colun,"2019-08-14 17:18:12",-1.95851
3236682,"canorbal & shakhrayv [ods.ai]","2019-08-14 17:18:20",-1.72049
3231796,pao&hinokky&nyanp&Shun_PI&colun,"2019-08-14 17:20:23",-1.96386
3335839,"Marcelo Tamashiro","2019-08-14 17:27:02",-1.89663
3240951,"Alex Klein","2019-08-14 17:28:36",-0.78488
3351143,KJB,"2019-08-14 17:44:23",-1.70455
3351143,KJB,"2019-08-14 17:51:39",-1.70505
3351143,KJB,"2019-08-14 17:54:53",-1.70536
3266721,Hugues,"2019-08-14 17:58:40",-1.93916
3234048,"Dmitry Kusakin","2019-08-14 17:58:41",-0.97275
3236682,"canorbal & shakhrayv [ods.ai]","2019-08-14 18:24:02",-1.76613
3459458,"Wow, look mom. No chemistry! Can you believe this was just a plug and play problem after all?","2019-08-14 18:42:56",2.71604
3419874,lesc,"2019-08-14 18:45:00",-1.75145
3313609,webbees,"2019-08-14 18:45:46",0.20054
3451647,Pravin,"2019-08-14 18:45:52",-0.10330
3505236,"Laleh Haidari","2019-08-14 18:50:08",2.89501
3313115,"Adel Valiullin","2019-08-14 18:55:51",-1.67370
3410846,CeeJay333,"2019-08-14 18:58:56",1.08315
3237435,RV,"2019-08-14 18:59:15",-1.68255
3313609,webbees,"2019-08-14 19:00:13",0.05963
3277967,"Ivan Panshin","2019-08-14 19:10:27",-1.75772
3281680,alexx,"2019-08-14 19:17:12",-1.68255
